TradeId,Expiry,CP,2weeks2Mat,Strike,LocalCap,Book,Notional,PresentValueT0,assetId,deltaT0,gammaT0,vegaT0,PresentValueT1,deltaT1,gammaT1,vegaT1,dPx,ddelta,dgamma,dvega
1083848,2026-09-30,ZTES,145,1531.202,10,AXALIAB,10000000,922418.4542,.RUT,99 ,-117.48,-112835.79,898895.45,230.93,-3.97,-102073.86,0.0023523,-1.31497E-05,-1.13513E-05,-0.001076192
1090857,2025-10-15,ZTES,120,1638.883,8.2,AXALIAB,10000000,340484.0422,.RUT,320 ,-6.99,-115366.23,360020.34,314.63,-1.23,-113156.77,-0.00195363,5.13082E-07,-5.75828E-07,-0.000220946
1090859,2026-10-14,ZTES,146,1638.883,10,AXALIAB,10000000,810774.6002,.RUT,463 ,34.52,-70103.14,868368.04,350.16,-2.68,-129947.63,-0.005759344,1.12663E-05,3.71941E-06,0.005984449
1096767,2025-11-05,ZTES,121,1660.046,7.6,AXALIAB,10000000,218257.0327,.RUT,365 ,13.10,-104904.02,252859.90,317.67,5.46,-116728.49,-0.003460287,4.72006E-06,7.63847E-07,0.001182447
1096769,2026-11-04,ZTES,147,1660.046,10,AXALIAB,10000000,831643.854,.RUT,478 ,-52.37,-98831.12,860467.31,140.32,-146.11,-117733.64,-0.002882346,3.37435E-05,9.37459E-06,0.001890252
1102323,2025-11-19,ZTES,122,1784.134,8.1,AXALIAB,10000000,251943.2449,.RUT,489 ,12.98,-120151.15,272008.96,480.64,-3.02,-119158.02,-0.002006572,8.0176E-07,1.59981E-06,-9.9313E-05
1102326,2026-11-18,ZTES,148,1784.134,10,AXALIAB,10000000,762279.1579,.RUT,530 ,6.38,-118174.40,772797.98,508.81,-15.71,-127340.14,-0.001051882,2.11692E-06,2.20908E-06,0.000916574
1107519,2025-12-03,ZTES,123,1848.702,7.5,AXALIAB,10000000,107624.1868,.RUT,597 ,12.47,-130136.82,103349.81,529.36,-1.46,-120312.16,0.000427437,6.73327E-06,1.39265E-06,-0.000982466
1107522,2026-12-02,ZTES,149,1848.702,10,AXALIAB,10000000,701407.9928,.RUT,689 ,-30.73,-102921.78,701476.75,868.71,170.37,-85819.78,-6.87606E-06,-1.79883E-05,-2.01106E-05,-0.0017102
1112446,2025-12-17,ZTES,124,1978.045,7.7,AXALIAB,10000000,61019.88732,.RUT,726 ,-18.58,-144705.83,29703.19,675.52,11.20,-109203.20,0.00313167,5.08169E-06,-2.97814E-06,-0.003550263
1112449,2026-12-16,ZTES,150,1978.045,10,AXALIAB,10000000,617642.8565,.RUT,803 ,-40.35,-125475.20,620215.03,863.35,27.90,-170990.05,-0.000257217,-6.0689E-06,-6.82496E-06,0.004551485
1117579,2026-01-07,ZTES,126,2096.885,7.4,AXALIAB,10000000,-141062.7894,.RUT,945 ,16.15,-132852.57,-134442.04,882.78,-1.72,-119654.99,-0.000662075,6.2384E-06,1.78662E-06,-0.001319758
1117588,2027-01-06,ZTES,152,2096.885,10,AXALIAB,10000000,474750.9542,.RUT,"1,094 ",14.63,-122767.80,475842.03,1092.74,-13.97,-112765.77,-0.000109108,8.287E-08,2.86015E-06,-0.001000203
1123405,2026-01-21,ZTES,127,2141.421,8.6,AXALIAB,10000000,-3576.445811,.RUT,"1,104 ",3.41,-113422.11,15027.53,1046.88,-1.74,-112112.35,-0.001860398,5.70729E-06,5.1565E-07,-0.000130975
1123408,2027-01-20,ZTES,153,2141.421,10,AXALIAB,10000000,337863.9102,.RUT,"1,141 ",-27.55,-77200.86,386637.12,1385.19,30.26,-146274.94,-0.004877321,-2.44515E-05,-5.78133E-06,0.006907408
1128360,2026-02-04,ZTES,128,2202.418,8.5,AXALIAB,10000000,-85868.02986,.RUT,"1,226 ",6.23,-118819.67,-60403.68,1178.11,-2.87,-117930.91,-0.002546435,4.78748E-06,9.10342E-07,-8.88755E-05
1128362,2027-02-03,ZTES,154,2202.418,10,AXALIAB,10000000,239163.975,.RUT,"1,296 ",-26.21,-66347.18,277915.40,1331.93,13.80,-91465.25,-0.003875143,-3.56771E-06,-4.00094E-06,0.002511807
1131572,2026-02-18,ZTES,129,2218.385,9.2,AXALIAB,10000000,4433.671853,.RUT,"1,266 ",-19.66,-128420.45,9076.80,1246.66,-1.13,-122018.29,-0.000464313,1.92085E-06,-1.85218E-06,-0.000640216
1131575,2027-02-17,ZTES,155,2218.385,10,AXALIAB,10000000,252501.1792,.RUT,"1,361 ",14.90,-128451.13,233457.46,1454.08,85.37,-65686.45,0.001904372,-9.33012E-06,-7.0477E-06,-0.006276468
1136314,2026-03-04,ZTES,130,2146.924,8.7,AXALIAB,10000000,2207.005623,.RUT,"1,122 ",230.61,-104452.33,32591.24,1141.94,8.66,-133072.87,-0.003038424,-1.98886E-06,2.21948E-05,0.002862054
1136315,2027-03-03,ZTES,156,2146.924,10,AXALIAB,10000000,355549.5255,.RUT,"1,100 ",20.42,-110686.57,361092.84,1208.86,-4.19,-91429.95,-0.000554331,-1.09194E-05,2.46101E-06,-0.001925663
654166,2021-03-17,ZTES,0,2040.59,10.4,AXALIAB,10000000,3746261.622,.SPX,0 ,0.00,0.00,3746282.85,0.00,0.00,0.00,-2.1229E-06,0,0,0
658109,2021-03-31,ZTES,1,2041.91,10.8,AXALIAB,10000000,4184334.896,.SPX,0 ,-0.03,-24.49,4184359.26,0.00,0.00,0.00,-2.4364E-06,0,-2.75757E-09,-2.4492E-06
660777,2021-04-14,ZTES,2,2091.48,10.5,AXALIAB,10000000,4439788.362,.SPX,30 ,-0.12,-4184.48,4442931.12,20.68,-0.12,-1503.21,-0.000314276,9.61543E-07,-8.93849E-11,-0.000268127
664041,2021-05-05,ZTES,4,2050.63,10.95,AXALIAB,10000000,5021232.832,.SPX,88 ,-0.24,-11188.39,5021775.71,81.17,-0.09,-6508.09,-5.42874E-05,7.19535E-07,-1.42243E-08,-0.00046803
666573,2021-05-19,ZTES,5,2040.04,11.8,AXALIAB,10000000,5172128.536,.SPX,182 ,-0.54,-10008.95,5184374.69,163.10,-0.43,-8997.12,-0.001224615,1.93221E-06,-1.06516E-08,-0.000101183
669827,2021-06-02,ZTES,6,2105.26,10.9,AXALIAB,10000000,5203387.657,.SPX,316 ,-0.57,-15811.14,5237461.22,257.29,-0.67,-13114.71,-0.003407357,5.89948E-06,1.05172E-08,-0.000269642
673172,2021-06-16,ZTES,7,2077.99,11.3,AXALIAB,10000000,5317855.118,.SPX,351 ,-1.02,-17887.97,5348346.23,302.96,-0.78,-16168.00,-0.003049111,4.81239E-06,-2.43823E-08,-0.000171997
678946,2021-06-30,ZTES,8,2097.9,10.9,AXALIAB,10000000,5417303.19,.SPX,386 ,-0.54,-6356.22,5453325.91,341.11,-0.87,-15715.86,-0.003602272,4.47079E-06,3.24118E-08,0.000935964
682280,2021-07-14,ZTES,9,2165.17,10.5,AXALIAB,10000000,5163693.771,.SPX,444 ,-0.91,-23382.11,5193508.21,406.70,-1.12,-22350.39,-0.002981444,3.75083E-06,2.05821E-08,-0.000103171
683649,2021-08-04,ZTES,10,2164.25,10.8,AXALIAB,10000000,5542744.837,.SPX,619 ,-1.59,-29045.24,5577305.25,584.53,-1.42,-28420.33,-0.003456041,3.46043E-06,-1.73962E-08,-6.24901E-05
686137,2021-08-18,ZTES,11,2187.02,10.7,AXALIAB,10000000,4665574.323,.SPX,644 ,-1.28,-29523.67,4704190.34,615.09,-1.12,-29539.40,-0.003861602,2.93892E-06,-1.54022E-08,1.5731E-06
688549,2021-09-01,ZTES,12,2170.86,10.7,AXALIAB,10000000,4562957.185,.SPX,"1,043 ",-2.03,-32773.98,4618497.56,963.06,-2.53,-32475.27,-0.005554037,8.02064E-06,4.95381E-08,-2.98709E-05
694009,2021-09-15,ZTES,13,2147.26,11,AXALIAB,10000000,5116543.367,.SPX,737 ,-1.35,-34307.33,5173224.74,687.75,-1.65,-33317.67,-0.005668138,4.97405E-06,2.94594E-08,-9.89656E-05
697679,2021-10-06,ZTES,15,2160.77,10.6,AXALIAB,10000000,4412511.639,.SPX,669 ,-1.40,-34459.10,4447960.32,630.46,-0.89,-33661.81,-0.003544868,3.88431E-06,-5.16248E-08,-7.97295E-05
700298,2021-10-20,ZTES,16,2141.34,10.4,AXALIAB,10000000,4997690.071,.SPX,867 ,-1.72,-37785.66,5020217.50,833.62,-1.18,-39328.67,-0.002252742,3.38521E-06,-5.458E-08,0.000154301
702989,2021-11-03,ZTES,17,2088.66,10.6,AXALIAB,10000000,5009073.674,.SPX,707 ,-1.53,-37918.10,5043193.06,690.04,-1.28,-38775.01,-0.003411939,1.70822E-06,-2.54211E-08,8.56915E-05
706837,2021-11-17,ZTES,18,2187.12,10.7,AXALIAB,10000000,4938907.4,.SPX,"1,044 ",-2.34,-41098.09,4980636.80,1000.20,-1.77,-41628.17,-0.00417294,4.41968E-06,-5.71715E-08,5.30083E-05
712089,2021-12-01,ZTES,19,2191.08,11.3,AXALIAB,10000000,4690591.954,.SPX,"1,289 ",-1.58,-40645.35,4759675.11,1223.23,-2.00,-40448.80,-0.006908316,6.55686E-06,4.2173E-08,-1.96553E-05
716117,2021-12-15,ZTES,20,2262.03,11.3,AXALIAB,10000000,4242569.104,.SPX,"1,293 ",-2.31,-40602.94,4290141.14,1239.90,-2.24,-40236.63,-0.004757204,5.27119E-06,-7.50066E-09,-3.66309E-05
720470,2022-01-05,ZTES,21,2269,11.2,AXALIAB,10000000,4095278.072,.SPX,"1,381 ",-2.05,-41324.61,4151531.96,1329.14,-2.21,-41340.60,-0.005625389,5.1592E-06,1.52773E-08,1.5985E-06
722587,2022-01-19,ZTES,22,2263.69,10.9,AXALIAB,10000000,3784878.666,.SPX,"1,501 ",-1.94,-38249.74,3850436.11,1482.52,-2.43,-38317.35,-0.006555744,1.81995E-06,4.96995E-08,6.7607E-06
725065,2022-02-02,ZTES,23,2280.85,10.9,AXALIAB,10000000,3801471.261,.SPX,"1,454 ",-2.12,-39539.55,3859976.29,1381.65,-2.45,-41498.20,-0.005850503,7.23066E-06,3.27858E-08,0.000195865
727590,2022-02-16,ZTES,24,2347.22,10.5,AXALIAB,10000000,3883788.836,.SPX,"1,595 ",-2.21,-39744.24,3936576.87,1525.21,-2.01,-40265.52,-0.005278803,6.93171E-06,-2.03465E-08,5.21288E-05
732089,2022-03-02,ZTES,25,2381.92,10,AXALIAB,10000000,3674290.965,.SPX,"1,296 ",-1.70,-43975.25,3719205.45,1268.41,-1.56,-45147.76,-0.004491449,2.7967E-06,-1.40702E-08,0.000117251
736714,2022-03-16,ZTES,26,2381.38,10,AXALIAB,10000000,1707695.827,.SPX,0 ,0.00,-35158.12,1706733.52,0.00,0.00,-35454.44,9.62311E-05,0,0,2.96314E-05
741667,2022-04-06,ZTES,28,2357.49,9.5,AXALIAB,10000000,2358553.284,.SPX,0 ,0.00,-37486.32,2370588.70,0.00,0.00,-38764.12,-0.001203542,0,0,0.00012778
744213,2022-04-20,ZTES,29,2355.84,9.4,AXALIAB,10000000,2641823.971,.SPX,15 ,-0.02,-40704.58,2655718.39,9.49,-0.12,-42786.45,-0.001389442,5.1698E-07,1.01128E-08,0.000208187
746958,2022-05-04,ZTES,30,2389.52,9.3,AXALIAB,10000000,2853815.458,.SPX,56 ,-0.04,-42207.15,2852457.47,42.46,-0.20,-41362.29,0.000135799,1.34558E-06,1.56046E-08,-8.44855E-05
749774,2022-05-18,ZTES,31,2365.72,9.3,AXALIAB,10000000,2817269.809,.SPX,114 ,-0.17,-47333.59,2817903.70,100.66,-0.20,-46541.78,-6.3389E-05,1.34182E-06,3.55062E-09,-7.91813E-05
753360,2022-06-01,ZTES,32,2430.06,9.3,AXALIAB,10000000,3005677.796,.SPX,212 ,-0.84,-53058.62,3024340.45,186.81,-0.44,-51319.44,-0.001866265,2.52131E-06,-4.00962E-08,-0.000173918
758092,2022-06-15,ZTES,33,2432.46,9.1,AXALIAB,10000000,3069755.982,.SPX,224 ,-0.66,-53212.27,3080004.50,201.01,-0.36,-52788.72,-0.001024851,2.29483E-06,-2.9982E-08,-4.23557E-05
762350,2022-07-06,ZTES,34,2409.75,9.2,AXALIAB,10000000,3270834.386,.SPX,246 ,-0.32,-57295.44,3315426.41,220.12,-0.50,-55713.65,-0.004459202,2.58589E-06,1.84401E-08,-0.000158179
764737,2022-07-20,ZTES,35,2473.45,8.6,AXALIAB,10000000,3054812.562,.SPX,322 ,-0.15,-59753.22,3082860.29,291.52,-0.81,-58630.61,-0.002804773,3.00043E-06,6.63765E-08,-0.000112261
764739,2023-07-19,ZTES,61,2473.45,9.5,AXALIAB,10000000,3156937.122,.SPX,349 ,-0.34,-93232.17,3181416.09,312.41,-0.54,-91487.85,-0.002447897,3.65189E-06,2.07872E-08,-0.000174432
766951,2022-08-03,ZTES,36,2472.16,8.2,AXALIAB,10000000,2907203.55,.SPX,378 ,-0.77,-61030.07,2931800.71,348.03,-0.76,-62151.48,-0.002459716,3.02456E-06,-3.36819E-10,0.000112142
767108,2023-08-02,ZTES,62,2472.16,9.1,AXALIAB,10000000,3080651.413,.SPX,426 ,-1.06,-96306.27,3131775.91,392.33,-0.44,-93547.29,-0.00511245,3.41507E-06,-6.20732E-08,-0.000275898
769282,2022-08-17,ZTES,37,2430.01,8.3,AXALIAB,10000000,2266685.167,.SPX,418 ,-0.37,-59699.80,2303487.97,390.52,-0.82,-59546.91,-0.00368028,2.72596E-06,4.5062E-08,-1.52891E-05
769284,2023-08-16,ZTES,63,2430.01,9.2,AXALIAB,10000000,2443225.061,.SPX,452 ,-0.74,-91385.88,2485904.25,416.70,-0.93,-90038.55,-0.004267919,3.56819E-06,1.87313E-08,-0.000134733
772399,2023-09-06,ZTES,65,2465.1,8.6,AXALIAB,10000000,2162281.642,.SPX,695 ,-1.84,-95122.08,2219081.24,655.69,-1.41,-94319.60,-0.005679959,3.9434E-06,-4.35199E-08,-8.02488E-05
772401,2022-08-31,ZTES,38,2465.1,7.8,AXALIAB,10000000,2056335.455,.SPX,649 ,-1.55,-63917.30,2088113.01,581.34,-1.16,-63425.81,-0.003177756,6.75943E-06,-3.88746E-08,-4.91489E-05
775245,2022-09-14,ZTES,39,2500.6,7.9,AXALIAB,10000000,2381294.277,.SPX,456 ,-0.76,-63510.98,2414636.82,430.86,-1.12,-61399.70,-0.003334255,2.50117E-06,3.62271E-08,-0.000211128
775247,2023-09-20,ZTES,66,2500.6,8.8,AXALIAB,10000000,2574777.91,.SPX,500 ,-0.77,-95356.47,2567427.01,456.79,-0.60,-97434.69,0.00073509,4.29479E-06,-1.70344E-08,0.000207823
778063,2022-10-05,ZTES,41,2552.07,7.9,AXALIAB,10000000,1957186.846,.SPX,431 ,-1.38,-63853.77,1959249.40,411.80,-0.77,-62680.62,-0.000206256,1.88401E-06,-6.07284E-08,-0.000117314
778066,2023-10-04,ZTES,67,2552.07,8.6,AXALIAB,10000000,2056942.352,.SPX,476 ,-0.92,-94750.70,2085691.45,424.89,-0.91,-91484.43,-0.00287491,5.06488E-06,-9.47345E-10,-0.000326627
780105,2022-10-19,ZTES,42,2562.1,8.1,AXALIAB,10000000,2709661.216,.SPX,590 ,-0.75,-68102.64,2733788.52,554.12,-1.25,-69117.93,-0.002412731,3.57909E-06,4.95034E-08,0.000101529
780133,2023-10-18,ZTES,68,2562.1,9.1,AXALIAB,10000000,2933646.024,.SPX,656 ,-1.14,-101516.67,2993527.36,610.65,-1.33,-100071.90,-0.005988134,4.54762E-06,1.94722E-08,-0.000144477
782059,2022-11-02,ZTES,43,2579.85,8.2,AXALIAB,10000000,2601655.315,.SPX,548 ,-1.16,-69853.44,2623866.27,533.80,-0.83,-67911.63,-0.002221095,1.37513E-06,-3.32065E-08,-0.000194182
782061,2023-11-01,ZTES,69,2579.85,9.3,AXALIAB,10000000,2870925.983,.SPX,622 ,-1.50,-100757.02,2928412.04,569.31,-1.17,-100591.65,-0.005748606,5.2919E-06,-3.30599E-08,-1.65379E-05
784087,2022-11-16,ZTES,44,2585.64,8.5,AXALIAB,10000000,2501006.82,.SPX,709 ,-1.06,-70581.80,2526056.32,669.35,-1.60,-71630.91,-0.00250495,3.94585E-06,5.47571E-08,0.000104911
784089,2023-11-15,ZTES,70,2585.64,9.5,AXALIAB,10000000,2746987.719,.SPX,780 ,-1.45,-102640.39,2780551.90,732.38,-1.29,-101449.32,-0.003356418,4.77557E-06,-1.6107E-08,-0.000119107
790156,2022-11-30,ZTES,45,2636.98,8.3,AXALIAB,10000000,2086817.74,.SPX,819 ,-1.35,-69203.84,2129210.12,786.95,-1.47,-71794.17,-0.004239238,3.18224E-06,1.25747E-08,0.000259033
790158,2023-12-06,ZTES,71,2636.98,9.4,AXALIAB,10000000,2345074.009,.SPX,903 ,-1.25,-97455.77,2382678.77,876.53,-1.65,-99577.40,-0.003760476,2.59862E-06,4.09105E-08,0.000212163
793818,2022-12-14,ZTES,46,2684.57,8.4,AXALIAB,10000000,1773283.246,.SPX,836 ,-1.59,-70133.71,1822247.26,811.48,-1.11,-69803.15,-0.004896402,2.42678E-06,-4.71201E-08,-3.30553E-05
793820,2023-12-20,ZTES,72,2684.57,9.5,AXALIAB,10000000,2049082.591,.SPX,913 ,-1.97,-95780.83,2088253.28,913.84,-1.20,-96537.24,-0.003917069,-3.70237E-08,-7.71443E-08,7.56412E-05
795898,2023-01-04,ZTES,47,2723.99,8.4,AXALIAB,10000000,1706359.385,.SPX,893 ,-1.74,-68926.86,1776781.45,874.78,-1.39,-69668.45,-0.007042207,1.82119E-06,-3.55149E-08,7.4159E-05
795900,2024-01-03,ZTES,73,2723.99,9.2,AXALIAB,10000000,1873180.517,.SPX,973 ,-1.26,-92947.33,1903268.14,929.67,-1.54,-97190.38,-0.003008762,4.3275E-06,2.83541E-08,0.000424305
798605,2023-01-18,ZTES,48,2798.03,9.2,AXALIAB,10000000,1848704.202,.SPX,"1,124 ",-1.96,-67906.97,1900038.93,1107.58,-1.57,-67997.16,-0.005133473,1.63155E-06,-3.92063E-08,9.0188E-06
798607,2024-01-17,ZTES,74,2798.03,10.1,AXALIAB,10000000,2055239.016,.SPX,"1,219 ",-1.34,-90077.60,2101839.87,1180.53,-1.52,-92312.28,-0.004660085,3.86737E-06,1.87427E-08,0.000223468
802013,2023-02-01,ZTES,49,2821.98,9.6,AXALIAB,10000000,1952818.3,.SPX,"1,116 ",-1.60,-70483.66,2011533.54,1079.81,-1.56,-67554.70,-0.005871524,3.66844E-06,-3.29247E-09,-0.000292896
802030,2024-01-31,ZTES,75,2821.98,10.4,AXALIAB,10000000,2134184.532,.SPX,"1,201 ",-2.14,-91787.62,2195298.94,1152.22,-1.86,-91831.76,-0.006111441,4.83298E-06,-2.80245E-08,4.4141E-06
807138,2023-02-15,ZTES,50,2731.2,10.4,AXALIAB,10000000,2292302.03,.SPX,"1,376 ",-1.52,-65427.28,2350656.78,1349.34,-2.28,-67834.72,-0.005835475,2.66773E-06,7.59301E-08,0.000240744
807140,2024-02-14,ZTES,76,2731.2,11.5,AXALIAB,10000000,2598402.796,.SPX,"1,473 ",-1.68,-88923.39,2652026.23,1478.75,-1.27,-86940.46,-0.005362343,-6.16523E-07,-4.11285E-08,-0.000198292
811091,2023-03-01,ZTES,51,2677.67,10.1,AXALIAB,10000000,2028298.715,.SPX,"1,287 ",-1.58,-67321.61,2080332.46,1250.29,-1.37,-66482.07,-0.005203375,3.70834E-06,-2.07695E-08,-8.3954E-05
811092,2024-03-06,ZTES,78,2677.67,11.5,AXALIAB,10000000,2248221.58,.SPX,"1,360 ",-1.96,-90674.04,2305904.39,1333.38,-1.99,-87855.67,-0.005768281,2.69423E-06,2.50492E-09,-0.000281836
